product_key,product_code,product_gender,product_material,product_style,product_colour,product_branding,product_fault_indicator,product_category,product_brand,product_is_current
319,1369COLW88,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
320,1370COL700/48,Unisex,Plastic,Fashion /Classic,Classic,Medium,Not Faulty,Product,G,1
321,1370COL722/50,Unisex,Plastic,Fashion /Classic,Fashion,Medium,Not Faulty,Product,G,1
322,1370COLJ37/48,Unisex,Plastic,Fashion /Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
323,1370COLJ38/48,Unisex,Plastic,Fashion /Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
324,1371COL722/50,Unisex,Plastic,Fashion /Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
325,1372COL700/50,Unisex,Plastic,Fashion /Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
326,1372COL722/50,Unisex,Plastic,Fashion /Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
327,1372COLJ37/50,Unisex,Plastic,Fashion /Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
328,1372COLJ38/50,Unisex,Plastic,Fashion /Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
329,1372COLJ39/50,Unisex,Plastic,Fashion /Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
330,1372COLJ40/50,Unisex,Plastic,Fashion /Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
331,1373COL703/51,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
332,1373COL722S/51,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
333,1373COLJ41/49,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
334,1373COLJ42S/49,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
335,1373COLJ43S/49,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
336,1373COLV90/51,Unisex,Plastic,Sporty-Fashion,Classic,Discreet,Not Faulty,Product,G,1
337,1374COL703/49,Unisex,Plastic,Sporty-Fashion,Classic,Discreet,Not Faulty,Product,G,1
338,1374COL722S/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
339,1374COLJ41/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
340,1374COLJ43S/51,Male,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
341,1374COLV90/49,Male,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
342,1375COL703/49,Male,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
343,1375COL722S/51,Male,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
344,1375COLJ41/49,Male,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
345,1375COLJ42S/49,Male,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
346,1375COLJ43S/49,Male,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
347,1375COLV90/49,Male,Plastic,Sporty-Fashion,Fashion,Discreet,Not Faulty,Product,G,1
348,1376COL703/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
349,1376COL722S/53,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
350,1376COLJ44/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
351,1377COL703/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
352,1377COL722S/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
353,1377COLV90/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
354,1378COL703/53,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
355,1378COL722S/53,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
356,1378COL843/53,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
357,1378COLJ44/53,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
358,1378COLV90/53,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
359,1378COLW09/53,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
360,1379COL703/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
361,1379COL722S/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
362,1379COL843/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
363,1379COLJ44/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,A,1
364,1379COLV90/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
365,1379COLW09/51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
366,137COL703,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
367,1381COL703,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
368,1381COL722S,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
369,1382COLB29,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
370,1382COLB31,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
371,1382COLB32,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
372,1382COLB33,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
373,1383COL722,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
374,1384COLB01,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
375,1384COLB03,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
376,1384COLJ98,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
377,1384COLU28,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
378,1385COLB01,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
379,1385COLB02,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
380,1385COLB03,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
381,1385COLJ96,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
382,1385COLJ98,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
383,1385COLU28,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
384,1386COL722,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
385,1386COLB92,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
386,1387COL700,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
387,1387COLB28,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
388,1389COL703,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
389,1389COL731S,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
390,1389COL732S,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
391,1389COL736S,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
392,1389COLJ42S,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
393,138COL703,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
394,1390COLT17,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
395,1390COLZ42,Male,Plastic,Sporty-Fashion-Classic,Classic,Very Discreet,Not Faulty,Product,G,1
396,1390COLZ84,Male,Plastic,Sporty-Fashion-Classic,Classic,Very Discreet,Not Faulty,Product,G,1
397,1391MCOL991,Male,Plastic,Sporty-Fashion-Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
398,1391MCOLU08,Male,Plastic,Sporty-Fashion-Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
399,1391MCOLU91,Male,Plastic,Sporty-Fashion-Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
400,1391MCOLZ42,Male,Plastic,Sporty-Fashion-Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
401,1399COLD47/50,Male,Plastic,Sporty-Fashion-Classic,Classic,Very Discreet,Not Faulty,Product,G,1
402,1399COLD48/50,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Faulty,Product,G,1
403,1399COLZ69/50,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Faulty,Product,G,1
404,1400COLD45/52,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Faulty,Product,G,1
405,1400COLD47/52,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Faulty,Product,G,1
406,1400COLZ69/52,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Faulty,Product,G,1
407,1401COLD47/52,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Faulty,Product,G,1
408,1401COLZ69/52,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Faulty,Product,G,1
409,1402COLD47/52,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Faulty,Product,G,1
410,1402COLD50/52,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Faulty,Product,G,1
411,1402COLZ42/52,Unisex,Plastic,Sporty-Fashion,Fashion,Discreet,Faulty,Product,G,1
412,1402COLZ69/52,Male,Plastic,Sporty-Fashion-Classic,Classic,Very Discreet,Not Faulty,Product,G,1
413,1403COLD46/50,Male,Plastic,Sporty-Fashion-Classic,Fashion,Very Discreet,Not Faulty,Product,G,1
414,1403COLD47/50,Male,Plastic,Sporty-Fashion-Classic,Classic,Very Discreet,Not Faulty,Product,G,1
415,1403COLZ69/50,Male,Plastic,Sporty-Fashion-Classic,Fashion/Classic,Very Discreet,Not Faulty,Product,G,1
416,1417COL700/51,Unisex,Plastic,Fashion,Fashion,Very Discreet,Not Faulty,Product,G,1
417,1417COLG34/51,Unisex,Plastic,Fashion,Fashion,Very Discreet,Not Faulty,Product,G,1
418,1418COLD66,Unisex,Plastic,Fashion,Fashion,Very Discreet,Not Faulty,Product,G,1
419,1418COLG36,Unisex,Plastic,Fashion,Fashion,Very Discreet,Not Faulty,Product,G,1
420,1425COLG84,Unisex,Plastic,Fashion,Fashion,Very Discreet,Not Faulty,Product,G,1
421,1425COLM08,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
422,1436COLD54,Unisex,Plastic,Sporty-Fashion-Classic,Fashion,Discreet,Not Faulty,Product,G,1
423,1436COLG51,Unisex,Plastic,Sporty-Fashion-Classic,Classic,Discreet,Not Faulty,Product,G,1
424,1436COLG88,Unisex,Plastic,Sporty-Fashion-Classic,Fashion,Discreet,Not Faulty,Product,G,1
425,1436COLZ42,Unisex,Plastic,Sporty-Fashion-Classic,Fashion,Discreet,Not Faulty,Product,G,1
426,1437COLW04K,Unisex,Plastic,Sporty-Fashion-Classic,Fashion,Discreet,Not Faulty,Product,G,1
427,1440COL700,Unisex,Plastic,Sporty-Fashion-Classic,Fashion,Discreet,Not Faulty,Product,G,1
428,1442COLM83,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
429,1442COLU28,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
430,1442COLZ42,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
431,1448COLG88,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
432,1448COLU28,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
433,1448COLZ42,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
434,1450COL700,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
435,1450COL703,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
436,1451COL880,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
437,1451COLU28,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
438,1451COLZ07,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
439,154COL703,Unisex,Plastic,Sporty-Fashion-Classic,Classic,Discreet,Not Faulty,Product,H,1
440,154COL888,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
441,155COL703,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
442,155COL901,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
443,157COL710,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
444,157COL753,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
445,162COL700,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
446,162COLZ07,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
447,168COLZ51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
448,168COLZ52,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
449,168COLZ92,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
450,169COLZ49,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
451,169COLZ50,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
452,169COLZ53,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
453,170COL700,Unisex,N/A,N/A,N/A,N/A,N/A,Product,H,1
454,170COL958,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
455,170COLU84,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
456,172COLV12/48,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
457,1737COLW04K,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
458,173COL889/48,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
459,174COL700/47,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
460,182MCOL705,Unisex,N/A,N/A,N/A,N/A,N/A,Product,H,1
461,182MCOL722,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
462,183MCOL700,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
463,184MCOL710,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
464,184MCOLT24,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
465,185MCOLT24,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
466,186MCOL700,Unisex,N/A,N/A,N/A,N/A,N/A,Product,H,1
467,186MCOLT30,Unisex,N/A,N/A,N/A,N/A,N/A,Product,H,1
468,187MCOL954,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
469,187MCOL955,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
470,188COL700,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
471,188COL703,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
472,188COL703Y,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
473,188COL824,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
474,188COLJ08,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
475,188COLJ11,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
476,188COLJ12,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
477,188COLT49,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
478,188COLT52,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
479,190COL024,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
480,190COL700,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
481,190COL703,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
482,190COL824,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
483,190COLJ08,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
484,190COLJ11,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
485,190COLJ12,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
486,190COLU43,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
487,194COLV67S,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
488,195COLT69,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
489,195COLZ42,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
490,196COLJ08S,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
491,196COLJ11S,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
492,196COLJ12S,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
493,196COLT69,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
494,196COLT85,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
495,196COLW50,Unisex,N/A,N/A,N/A,N/A,N/A,Product,H,1
496,196COLW51,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
497,196COLW52,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
498,196COLZ42,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
499,197COLT69,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
500,197COLZ42,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
501,198MCOLT43/47,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
502,198MCOLT44/47,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
503,2038 COL 030,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
504,2039 COL 030,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
505,2054COL030/5617,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
506,206COL207/052,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
507,2079COL130/5219,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
508,208COL824,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
509,208COLZ42,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,C,1
510,2094COL250,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
511,209COL220/058,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
512,209COL700,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
513,209COLV07,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
514,210COL704,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
515,210COLT89,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
516,2114COL030/48,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
517,2118COL030/54,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
518,211COL220/058,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
519,212COLT95,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
520,212COLT96,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,H,1
521,2136COL030,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
522,2136COL055,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
523,2136COL303,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
524,2136COL426,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
525,2137 COL 030,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
526,2137 COL 5103,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
527,2144 COL 303,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
528,2144COL055,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
529,2144COL070,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
530,2144COOL030,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
531,2145 COL 030,Unisex,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
532,2150COLPO/48,Unisex,Plastic,N/A,N/A,N/A,N/A,Product,G,1
533,2154COLL20/053,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
534,2156COLL40/53,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
535,2168COLD49/5020,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
536,2168COLL29/5020,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
537,2168COLP60/5020,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
538,2168COLP61/5020,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
539,2170COLD49/4720,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
540,2170COLL29/4720,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
541,2170COLP60/4720,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
542,2177 COL A01,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
543,2177 COL A20,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
544,2177COLA00,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
545,2177COLA20,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
546,2178COLA00,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
547,2178COLA01,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
548,2178COLA20,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
549,217MCOLT35/45,Unisex,Metal,N/A,N/A,N/A,N/A,Product,H,1
550,217MCOLT77/45,Unisex,Metal,N/A,N/A,N/A,N/A,Product,H,1
551,2180COL129,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
552,2182 COL 5102,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
553,2182 COL 5103,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
554,2182COL102,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
555,2182COL103,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
556,2182COL129,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
557,2182COL540,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
558,2184 COL 603,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
559,2192 COL 004,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
560,2192COL002,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
561,2192COL007,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
562,2192COL531,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
563,2192COL5531,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
564,2192COL5579,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
565,2192COL579,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
566,2192COL9579,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
567,2193 COL 004,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
568,2193COL5579,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
569,2193COL9579,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
570,2195 COL 008,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
571,2195COL004,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
572,2195COL008,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
573,2197COL002,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
574,219COL700,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,H,1
575,219COL704,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,H,1
576,219COL783,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,H,1
577,219COLT75,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,H,1
578,2202COL336/52,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
579,2203COL423/047,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
580,2204COL576/48,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
581,2205COL336/047,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,A,1
582,2207A COL 5100,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
583,2207A COL100,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
584,2207COL220/051,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
585,2208A COL 100,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
586,2208A COL 5100,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
587,2208COL220/047,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
588,2208COL220/49,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
589,2209 COL 220,Unisex,Metal,Classic,Fashion,Medium,Not Faulty,Parts,F,1
590,2209A COL 100,Unisex,Metal,Classic,Fashion,Medium,Not Faulty,Parts,F,1
591,2209A COL 5100,Unisex,Metal,Classic,Fashion,Medium,Not Faulty,Product,G,1
592,2209COL400/49,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
593,2209COL576/049,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Product,G,1
594,2214COL203/044,Unisex,Metal,Classic,Fashion,Medium,Not Faulty,Product,G,1
595,2214COL635/46,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
596,2215COL567/049,Unisex,Metal,Classic,Fashion,Medium,Not Faulty,Product,G,1
597,2215COL581/,Unisex,Metal,Classic,Fashion,Medium,Not Faulty,Product,G,1
598,2218COL630/048,Unisex,Metal,Classic,Fashion,Medium,Not Faulty,Parts,F,1
599,2219COL423/48,Unisex,Metal,Classic,Classic,Medium,Not Faulty,Parts,F,1
600,2221COL102,Unisex,Metal,Classic,Fashion,Medium,Not Faulty,Parts,F,1
601,2221COL120,Unisex,Metal,Classic,Fashion,Medium,Not Faulty,Parts,F,1
602,2221COL129,Unisex,Metal,Classic,Fashion,Medium,Not Faulty,Product,G,1
603,2221COL576,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
604,2222COL102,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
605,2222COL120,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
606,2222COL129,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
607,2222COL5591,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
608,2222COL576,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
609,2223COL102,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
610,2225COL103,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
611,2225COL120,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
612,2225COL9507,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
613,222COL700,Unisex,Metal,N/A,N/A,N/A,N/A,Product,H,1
614,222COL704,Unisex,Metal,N/A,N/A,N/A,N/A,Product,H,1
615,222COL958,Unisex,Metal,N/A,N/A,N/A,N/A,Product,H,1
616,222COLW61,Unisex,N/A,N/A,N/A,N/A,N/A,Product,H,1
617,2230COL103,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
618,2231 COL 103,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
619,2232COL120,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
620,2235COL102,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
621,2235COL103,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
622,2235COL120,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
623,2235COL541,Unisex,Metal,N/A,N/A,N/A,N/A,Product,G,1
624,2236COL103,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
625,2236COL120,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
626,2236COL129,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
627,2236COL5591,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
628,2240COL120,Unisex,Metal,N/A,N/A,N/A,N/A,Parts,F,1
